ï»¿College_id,College_name,survey_year,faculty_name,department_name,levell,programme_id,programme,discipline_group_id,discipline_group,discipline,type,year,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,passion_interest
25515,BJR Govt. Degree College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,HEP,General,1,4277072,12.0,3.0,6.0,1.0,0.0,0.0,11.0,0.0,29,4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Languages
* Arts
* Social sciences
* Culture
* Humanities
* Music
* Creative writing"
46334,"COLLEGE OF AGRICULTURE, BHARUCH",2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),107,Other Science,Agriculture,General,3,4277958,28.0,8.0,3.0,0.0,7.0,4.0,15.0,3.0,53,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about the natural world
* Desire to understand the underlying principles of scientific phenomena
* Passion for solving complex problems
* Interest in conducting scientific research
* Aspiration to work in a scientific field
* Fascination with the latest technological advancements
* Appreciation for the importance of scientific literacy
* Eagerness to contribute to the advancement of knowledge
* Desire for a rigorous academic challenge
* Interest in preparing for a career in research, academia, or industry"
25891,Sri Viveka Vardhini Degree College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,"ECONOMICS, P.S, P.A",General,3,4278122,4.0,1.0,2.0,1.0,3.0,1.0,8.0,4.0,17,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Languages
* Social Sciences
* Fine Arts
* Music
* Theatre
* Dance
* Creative Writing"
25841,RadheKrishna Women's College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,commerce,Self Financing,3,4280793,32.0,32.0,5.0,5.0,0.0,0.0,9.0,9.0,46,46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting and finance
* Business management
* Economics
* Marketing
* Human resources
* Taxation
* Financial planning
* Entrepreneurship
* Data analytics
* Investment and banking"
25820,Stannley College of Engineering & Technology for Women,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,185,Information Technology,IT,Self Financing,4,4281974,24.0,24.0,0.0,0.0,2.0,2.0,23.0,23.0,49,49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,5.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,13.0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in problem-solving
* Passion for designing and building things
* Aptitude for mathematics and physics
* Curiosity about how things work
* Desire to make a difference in the world
* Aspiration to work in a technical field
* Enjoyment of working collaboratively
* Ability to think critically and creatively
* Strong work ethic and attention to detail
* Leadership skills
* Communication skills"
41471,"Shri Sairaj Shikshan Pratishthans Vishwalata College of Commerce, Bhatgaon Manmad Road, Yeola,Nashik 423401",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,Self Financing,2,4282254,24.0,7.0,3.0,0.0,2.0,0.0,7.0,3.0,36,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in business and finance operations
* Aptitude for numerical and analytical skills
* Desire to pursue a career in the fields of accounting, taxation, or financial management
* Passion for understanding economic principles and market trends
* Interest in learning about business management practices
* Aspiration to become an entrepreneur or business leader
* Appreciation for the impact of commerce on society and the economy
* Curiosity about the functioning of various business sectors
* Desire to gain a strong foundation in core business disciplines"
26187,Sri Sai Degree & P.G College,2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,M.P.Cs,General,3,4282512,4.0,2.0,2.0,1.0,2.0,0.0,5.0,2.0,13,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about the natural world
* Desire to understand scientific concepts
* Interest in problem-solving and critical thinking
* Passion for research and discovery
* Appreciation for the role of science in society
* Desire to pursue a career in science or technology
* Aspiration to become a scientist, researcher, or innovator
* Interest in understanding the latest scientific advances
* Desire to contribute to the advancement of scientific knowledge
* Commitment to using science for the betterment of humanity"
11110,"Sharad Institute of Technology College of Engineering, Gat",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,17,Computer Engineering,Computer Science & Engineering,General,1,4282826,23.0,11.0,3.0,3.0,0.0,0.0,8.0,5.0,34,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in mathematics and science
* Passion for solving problems
* Desire to create innovative solutions
* Curiosity about how things work
* Interest in designing and building structures
* Passion for technology
* Interest in working in a team
* Desire to make a difference in the world
* Interest in research and development
* Passion for learning new things"
11110,"Sharad Institute of Technology College of Engineering, Gat",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,Direct 2nd year Mechanical Engineering,General,3,4282836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in mathematics and science
* Passion for designing and building
* Desire to solve complex problems
* Curiosity about how things work
* Fascination with technology
* Interest in sustainability and the environment
* Desire to make a difference in the world
* Ambition to lead and innovate
* Thirst for knowledge and continuous learning
* Problem-solving mindset
* Analytical skills
* Creativity and imagination
* Willingness to embrace challenges"
45260,"UNIVERSAL COLLEGE OF ENGINEERING TECHNOLOGY, TIRUNELVELI",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,20,Electronics Engineering,Electronics and Communication Engineering,Self Financing,2,4283846,17.0,15.0,6.0,6.0,0.0,0.0,11.0,10.0,34,31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,,"* Interest in applied mathematics and problem-solving
* Passion for designing and building structures and machines
* Fascination with the science behind technology
* Desire to contribute to technological advancements
* Ambition to solve real-world problems through engineering solutions
* Interest in working in industries such as robotics, automotives, construction, or software
* Curiosity about how things work and a drive to improve them
* Imagination and creativity for innovative engineering solutions
* Strong analytical and critical thinking skills
* Excellent communication and teamwork abilities"
23011,"Govt. Degree College, Kathua",2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Biotechnology,General,1,4392021,24.0,13.0,2.0,2.0,0.0,0.0,1.0,0.0,27,15,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Interest in science and technology
* Desire to understand the natural world
* Passion for research and discovery
* Curiosity about the workings of the universe
* Aptitude for problem-solving and critical thinking
* Interest in pursuing a career in science, research, or academia
* Aspiration to make a meaningful contribution to scientific knowledge"
33984,I C L s Motilal Jhunjhunwala Arts Science and Commerce College Plot No.53 Sector 9 A Amlendu Roye Marg Vashi Navi Mumbai 400 703,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,1,5598044,52.0,35.0,13.0,4.0,0.0,0.0,10.0,7.0,75,46,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,,"* History
* Literature
* Philosophy
* Languages
* Arts
* Humanities
* Cultural Studies
* Gender Studies
* Sociology
* Anthropology
* Politics
* Economics
* Psychology
* Religion
* Communications
* Writing
* Critical Thinking
* Creative Expression
* Social Justice
* Global Affairs
* Interdisciplinary Studies"
49879,GOVERNMENT DEGREE COLLEGE FOR WOMEN (JOGIPET),2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,EPP,General,1,4284520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Literature
* History
* Philosophy
* Languages
* Linguistics
* Sociology
* Psychology
* Anthropology
* Art History
* Political Science
* Economics
* Music
* Theater
* Communication
* International Relations
* Religious Studies"
9300,C425 Sha Bra Mahanta Shivachary Swamyji Degree college,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,3,4285076,8.0,3.0,63.0,33.0,8.0,1.0,65.0,55.0,144,92,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature and languages
* History and culture
* Philosophy and social sciences
* Arts and humanities
* Interdisciplinary studies
* Communication and journalism
* Education
* Psychology
* International relations
* Development studies
* Gender and women's studies"
9300,C425 Sha Bra Mahanta Shivachary Swamyji Degree college,2015,,,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,IT COMPUTER,General,1,4285077,5.0,2.0,6.0,2.0,3.0,1.0,13.0,6.0,27,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for computers and technology
* Interest in software development
* Desire to build and maintain computer systems
* Enthusiasm for problem-solving
* Analytical and logical thinking abilities
* Creativity and innovation
* Strong communication skills
* Analytical skills
* Problem-solving abilities
* Interest in working with data
* Desire to learn about different software applications
* Interest in the business world"
25778,Princess Shehkar Degree College for Women,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,3,4285510,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69,69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Language
* Culture
* Art
* Music
* Anthropology
* Sociology
* Political Science
* Psychology
* Education
* Communication
* Journalism
* Creative Writing
* Social Justice
* Cultural Heritage
* Humanities
* Interdisciplinarity
* Knowledge and Learning
* Intellectual Curiosity"
11004,"Shrimant Babasaheb Deshmukh Mahavidyalaya, Atpadi",2015,,,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Commerce,Self Financing,1,4285637,7.0,6.0,4.0,2.0,0.0,0.0,6.0,4.0,17,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Inclination towards computer science and technology
* Interest in software development and programming
* Aptitude for logical and analytical thinking
* Desire to work in the IT industry
* Curiosity about emerging technologies
* Passion for solving complex problems
* Interest in data science and data analysis
* Enthusiasm for mobile and web application development
* Appreciation for the role of computers in modern society
* Desire to pursue a career in software engineering, IT management, or related fields"
34682,PRESTIGE INSTITUTE OF MANAGMENT,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,Self Financing,3,4287246,46.0,15.0,2.0,2.0,1.0,1.0,13.0,4.0,62,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting and finance
* Business management and administration
* Economics and statistics
* Taxation and auditing
* Data analytics and technology
* Marketing and sales
* Entrepreneurship and innovation
* Investments and financial planning
* International business and trade
* Corporate governance and ethics
* Supply chain management"
25696,Jagruthi Degree College (Malkajgiri),2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMPUTERS,General,2,4288163,31.0,9.0,26.0,15.0,6.0,4.0,53.0,23.0,116,51,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in business and finance
* Passion for accounting, economics, and statistics
* Desire to understand the principles of commerce
* Aim to pursue a career in accounting, finance, or business management
* Strong analytical and problem-solving skills
* Interest in the financial markets and investments
* Aspiration to become an entrepreneur or business owner
* Passion for understanding the global economy and its impact on businesses
* Desire to contribute to the business world by developing innovative solutions
* Interest in the ethical and social responsibilities of businesses"
44637,"Vivekananda Mahavidyalaya, Haripal",2015,,,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer,General,1,4289048,32.0,8.0,1.0,0.0,4.0,4.0,0.0,0.0,37,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in technology and computers
* Desire to learn about computer programming and applications
* Passion for solving complex problems using technology
* Aptitude for problem-solving and logical reasoning
* Interest in web development, database management, and software engineering
* Interest in integrating business principles with computer applications
* Desire to work in the IT industry or start a technology-based business"
25519,SVVVS College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,3,4289096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Philosophy
* Political Science
* Sociology
* Anthropology
* Linguistics
* Art History
* Music
* Theater
* Communication"
25531,S.V.B. Degree College,2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,M P Cs,General,1,4289323,4.0,2.0,9.0,4.0,1.0,1.0,34.0,19.0,48,26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Mathematics
* Physics
* Chemistry
* Biology
* Environmental science
* Computer science
* Data science
* Engineering
* Medical sciences
* Agriculture
* Veterinary science"
25309,A.G. & S.G.S. COLLEGE,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,"Commerce,computers",Self Financing,1,4289401,20.0,10.0,21.0,5.0,1.0,1.0,19.0,6.0,61,22,,,,,,,,,,0,0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,,,,,,,,,,0.0,0.0,1.0,"* Interest in business and finance
* Passion for accounting and taxation
* Desire to start a business
* Ambition to work in the banking or finance sector
* Inclination towards entrepreneurship
* Aptitude for mathematics and economics
* Interest in management and leadership
* Desire to pursue a career in consulting or finance"
25881,Little Flower Degree College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,GENERAL,Self Financing,1,4289476,42.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,46,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,"* Interest in business and commerce
* Aspiration to become a Chartered Accountant (CA) or Cost and Management Accountant (CMA)
* Desire to gain knowledge in accounting, finance, taxation, and business laws
* Ambition to start own business or pursue management roles
* Passion for data analysis, financial modeling, and strategic planning
* Interest in understanding the financial markets and investment strategies
* Inclination towards auditing, risk management, and corporate governance
* Desire to develop analytical, problem-solving, and communication skills
* Aspiration to work in the banking, insurance, or financial services industry
* Interest in exploring entrepreneurial opportunities"
25881,Little Flower Degree College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,TAXATION,Self Financing,3,4289484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Financial Management
* Accounting
* Auditing
* Taxation
* Economics
* Business Law
* International Business
* Marketing
* Human Resource Management
* Operations Management
* Business Analytics
* Entrepreneurship
* Investment Banking
* Consulting"
25780,Holy Cross Degree College for Women,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,GENERAL,Self Financing,2,4289781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting
* Finance
* Marketing
* Taxation
* Management
* Entrepreneurship
* Statistics
* Data Analysis
* Economics
* Corporate Law
* Investment Banking
* Auditing"
25690,Vijayanagar College of Commerce,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,Both,2,4289800,0.0,0.0,9.0,1.0,1.0,0.0,19.0,2.0,29,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in business and finance
* Passion for numbers and data
* Desire to understand financial markets
* Curiosity about accounting and auditing practices
* Ambition to pursue a career in commerce, finance, or accounting
* Interest in analyzing financial statements
* Passion for solving business problems
* Desire to gain a strong foundation in business concepts
* Ambition to start a business or become an entrepreneur
* Interest in the role of commerce in the global economy"
43174,"Vidyabharati College of Pharmacy , C.K. Naydu Road , Camp, Amravati",2015,,,Under Graduate,27,B.Pharm.-Bachelor of Pharmacy,76,Pharmacy,pharmacy,Self Financing,3,4290421,17.0,11.0,3.0,0.0,0.0,0.0,20.0,10.0,40,21,,,,,,,,,,0,0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,,,,,,,,,0.0,0.0,1.0,"* Aspiration to make a difference in healthcare
* Fascination with the science of drugs and drug development
* Desire to work in the pharmaceutical industry
* Interest in chemistry and biology
* Passion for healthcare and patient care
* Analytical and problem-solving skills
* Strong communication and interpersonal skills
* Leadership potential
* Commitment to ethical and responsible practices
* Desire to contribute to the advancement of medicine"
969,"K.P.SHAH LAW COLLEGE, JAMNAGAR",2015,,,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,Law,General,3,4290910,40.0,24.0,24.0,7.0,3.0,0.0,37.0,11.0,104,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in the legal system
* Passion for justice
* Desire to make a difference in society
* Strong communication and analytical skills
* Enjoyment of research and writing
* Interest in public policy
* Aspiration to become a lawyer"
25682,New Science Degree College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Computer,Self Financing,3,4292295,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Business and economics
* Accounting and finance
* Taxation and auditing
* Marketing and management
* Entrepreneurship
* Data analysis and statistics
* Law and ethics
* Technology and innovation
* International business
* Social responsibility"
